learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,1,0.238,0.877,0.163,0.821381,0
2,8,2,0.201,0.881,0.16,0.689697,0
3,10,0,0.215,0.875,0.15,0.13327,0
3,10,8,0.215,0.875,0.15,0.232117,1
4,13,1,0.229,0.865,0.154,0.886719,0
4,13,9,0.229,0.865,0.154,0.666534,1
4,13,11,0.229,0.865,0.154,0.763428,2
5,9,5,0.22,0.871,0.172,0.529205,0
6,19,4,0.22,0.863,0.181,0.179749,0
6,19,13,0.22,0.863,0.181,0.071533,1
6,19,18,0.22,0.863,0.181,0.770355,2
7,8,4,0.209,0.866,0.153,0.627075,0
8,10,6,0.223,0.887,0.165,0.446503,0
9,13,6,0.199,0.871,0.156,0.838959,0
9,13,11,0.199,0.871,0.156,0.840973,1
10,7,1,0.2,0.876,0.158,0.681335,0
12,19,13,0.221,0.877,0.142,0.23999,0
12,19,16,0.221,0.877,0.142,0.813873,1
13,8,5,0.232,0.87,0.181,0.528503,0
14,7,4,0.219,0.871,0.161,0.685425,0
15,15,2,0.218,0.879,0.17,0.707367,0
15,15,10,0.218,0.879,0.17,0.838776,2
15,15,11,0.218,0.879,0.17,0.257019,4
16,8,2,0.201,0.854,0.167,0.601074,0
16,8,5,0.201,0.854,0.167,0.350189,2
17,16,6,0.22,0.885,0.159,0.7034,0
17,16,9,0.22,0.885,0.159,0.782654,2
18,10,1,0.213,0.871,0.173,0.157745,0
19,5,0,0.203,0.874,0.147,0.233673,0
19,5,1,0.203,0.874,0.147,0.490906,2
19,5,2,0.203,0.874,0.147,0.731903,4
20,16,8,0.203,0.875,0.159,0.970947,0
20,16,11,0.203,0.875,0.159,0.595184,4
22,11,0,0.213,0.886,0.179,0.679779,0
22,11,5,0.213,0.886,0.179,0.168793,4
22,11,6,0.213,0.886,0.179,0.519318,2
23,1,0,0.201,0.886,0.163,0.877991,2
24,12,3,0.204,0.882,0.181,0.035156,2
25,15,0,0.222,0.878,0.162,0.210114,2
25,15,5,0.222,0.878,0.162,0.81485,8
25,15,9,0.222,0.878,0.162,0.772217,1
25,15,14,0.222,0.878,0.162,0.114563,7
26,20,0,0.21,0.877,0.164,0.630829,2
26,20,16,0.21,0.877,0.164,0.402496,8
26,20,17,0.21,0.877,0.164,0.360657,1
27,10,4,0.197,0.884,0.171,0.826019,5
27,10,7,0.197,0.884,0.171,0.462524,6
28,20,1,0.222,0.858,0.156,0.080536,6
28,20,11,0.222,0.858,0.156,0.056824,7
28,20,13,0.222,0.858,0.156,0.762512,1
28,20,15,0.222,0.858,0.156,0.16098,3
28,20,19,0.222,0.858,0.156,0.985474,9
29,20,17,0.225,0.848,0.187,0.620117,6
30,13,4,0.214,0.883,0.167,0.062805,9
30,13,12,0.214,0.883,0.167,0.745056,4
32,15,8,0.224,0.892,0.171,0.309845,9
32,15,10,0.224,0.892,0.171,0.132751,4
32,15,12,0.224,0.892,0.171,0.833679,6
32,15,13,0.224,0.892,0.171,0.129913,7
32,15,14,0.224,0.892,0.171,0.853485,1
33,22,0,0.215,0.885,0.181,0.233093,7
33,22,9,0.215,0.885,0.181,0.473724,1
33,22,12,0.215,0.885,0.181,0.644257,5
33,22,13,0.215,0.885,0.181,0.689362,3
33,22,21,0.215,0.885,0.181,0.87915,0
35,23,2,0.211,0.883,0.171,0.268799,6
35,23,5,0.211,0.883,0.171,0.237915,4
35,23,8,0.211,0.883,0.171,0.45694,2
35,23,17,0.211,0.883,0.171,0.258759,1
35,23,18,0.211,0.883,0.171,0.765839,5
36,19,3,0.226,0.864,0.15,0.062317,6
36,19,9,0.226,0.864,0.15,0.163574,5
36,19,10,0.226,0.864,0.15,0.650208,7
36,19,12,0.226,0.864,0.15,0.858246,1
37,9,0,0.204,0.862,0.175,0.389008,6
38,27,7,0.186,0.87,0.168,0.567719,6
38,27,12,0.186,0.87,0.168,0.442627,9
38,27,23,0.186,0.87,0.168,0.744629,4
39,5,0,0.233,0.878,0.159,0.651062,9
39,5,2,0.233,0.878,0.159,0.205841,6
40,16,4,0.217,0.889,0.162,0.17804,9
40,16,11,0.217,0.889,0.162,0.713165,4
41,17,7,0.222,0.866,0.147,0.042389,9
41,17,14,0.222,0.866,0.147,0.991058,4
41,17,15,0.222,0.866,0.147,0.703003,6
41,17,16,0.222,0.866,0.147,0.745209,8
43,19,12,0.208,0.866,0.186,0.268158,9
43,19,16,0.208,0.866,0.186,0.538574,4
44,18,5,0.229,0.874,0.148,0.393799,9
44,18,11,0.229,0.874,0.148,0.437958,2
44,18,17,0.229,0.874,0.148,0.964111,3
45,23,0,0.212,0.857,0.18,0.100037,2
45,23,1,0.212,0.857,0.18,0.251923,3
45,23,2,0.212,0.857,0.18,0.314758,1
45,23,9,0.212,0.857,0.18,0.045288,9
45,23,17,0.212,0.857,0.18,0.932037,4
45,23,22,0.212,0.857,0.18,0.49234,6
46,15,0,0.215,0.874,0.166,0.347046,2
46,15,8,0.215,0.874,0.166,0.994141,3
46,15,9,0.215,0.874,0.166,0.188782,1
46,15,10,0.215,0.874,0.166,0.854492,9
46,15,14,0.215,0.874,0.166,0.088867,4
47,10,0,0.204,0.889,0.168,0.002686,2
48,11,6,0.235,0.876,0.14,0.243286,2
48,11,7,0.235,0.876,0.14,0.522827,3
48,11,10,0.235,0.876,0.14,0.957184,1
49,29,7,0.196,0.879,0.164,0.085358,3
49,29,12,0.196,0.879,0.164,0.477448,2
49,29,16,0.196,0.879,0.164,0.415894,1
49,29,18,0.196,0.879,0.164,0.568451,6
49,29,23,0.196,0.879,0.164,0.049927,5
49,29,26,0.196,0.879,0.164,0.74826,7
52,16,1,0.214,0.861,0.158,0.805298,6
52,16,15,0.214,0.861,0.158,0.694366,7
53,21,3,0.213,0.877,0.152,0.998627,7
54,20,9,0.213,0.88,0.162,0.918335,7
54,20,10,0.213,0.88,0.162,0.551666,6
54,20,11,0.213,0.88,0.162,0.071289,1
54,20,15,0.213,0.88,0.162,0.25943,2
55,20,1,0.214,0.885,0.152,0.871277,7
56,12,6,0.225,0.878,0.157,0.874969,7
56,12,9,0.225,0.878,0.157,0.677094,6
57,27,6,0.2,0.865,0.169,0.359863,7
57,27,7,0.2,0.865,0.169,0.449799,6
57,27,17,0.2,0.865,0.169,0.243378,1
58,10,5,0.205,0.87,0.162,0.155457,7
59,19,0,0.222,0.869,0.161,0.204285,6
59,19,3,0.222,0.869,0.161,0.62146,1
59,19,8,0.222,0.869,0.161,0.38504,2
60,19,1,0.205,0.864,0.158,0.395508,6
60,19,3,0.205,0.864,0.158,0.139526,9
60,19,6,0.205,0.864,0.158,0.823914,4
60,19,8,0.205,0.864,0.158,0.696594,2
61,9,2,0.234,0.885,0.157,0.304718,9
61,9,3,0.234,0.885,0.157,0.664825,4
62,4,1,0.236,0.884,0.168,0.932098,4
63,14,0,0.217,0.88,0.158,0.148987,4
63,14,1,0.217,0.88,0.158,0.825043,0
63,14,3,0.217,0.88,0.158,0.551758,8
63,14,10,0.217,0.88,0.158,0.167358,9
64,14,3,0.203,0.902,0.153,0.029114,4
64,14,5,0.203,0.902,0.153,0.588776,0
65,18,2,0.204,0.878,0.172,0.626282,4
65,18,15,0.204,0.878,0.172,0.208008,0
66,17,3,0.211,0.857,0.171,0.879639,4
66,17,11,0.211,0.857,0.171,0.541626,0
67,9,3,0.209,0.865,0.155,0.896698,4
67,9,8,0.209,0.865,0.155,0.062805,0
68,17,4,0.222,0.872,0.169,0.509277,4
68,17,7,0.222,0.872,0.169,0.978912,0
68,17,9,0.222,0.872,0.169,0.10675,9
69,19,0,0.226,0.871,0.174,0.720978,4
69,19,1,0.226,0.871,0.174,0.24408,0
69,19,3,0.226,0.871,0.174,0.535828,9
70,13,0,0.212,0.871,0.166,0.59433,4
70,13,1,0.212,0.871,0.166,0.309784,0
70,13,6,0.212,0.871,0.166,0.821228,9
70,13,8,0.212,0.871,0.166,0.126343,6
71,20,5,0.189,0.874,0.161,0.404022,4
71,20,7,0.189,0.874,0.161,0.883118,5
71,20,12,0.189,0.874,0.161,0.207977,8
71,20,16,0.189,0.874,0.161,0.540649,7
71,20,18,0.189,0.874,0.161,0.293091,6
71,20,19,0.189,0.874,0.161,0.487518,1
72,13,11,0.221,0.887,0.206,0.446716,7
72,13,12,0.221,0.887,0.206,0.583313,5
73,18,2,0.207,0.879,0.131,0.852112,5
73,18,3,0.207,0.879,0.131,0.462799,8
73,18,10,0.207,0.879,0.131,0.527496,3
73,18,16,0.207,0.879,0.131,0.758606,7
74,21,9,0.228,0.885,0.184,0.539764,5
74,21,12,0.228,0.885,0.184,0.187469,8
74,21,13,0.228,0.885,0.184,0.05191,3
74,21,16,0.228,0.885,0.184,0.178894,7
74,21,17,0.228,0.885,0.184,0.441833,1
75,1,0,0.223,0.888,0.15,0.921234,5
76,20,3,0.213,0.869,0.169,0.297546,5
76,20,7,0.213,0.869,0.169,0.126984,8
76,20,8,0.213,0.869,0.169,0.135742,3
76,20,11,0.213,0.869,0.169,0.009003,0
76,20,13,0.213,0.869,0.169,0.753754,1
76,20,15,0.213,0.869,0.169,0.216003,9
76,20,17,0.213,0.869,0.169,0.291077,4
77,17,9,0.196,0.897,0.194,0.072876,0
77,17,10,0.196,0.897,0.194,0.975311,4
78,20,4,0.219,0.868,0.184,0.838715,0
78,20,6,0.219,0.868,0.184,0.640594,4
78,20,8,0.219,0.868,0.184,0.418365,8
78,20,14,0.219,0.868,0.184,0.060638,9
78,20,15,0.219,0.868,0.184,0.769989,6
78,20,19,0.219,0.868,0.184,0.354126,5
