learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,7,0.201,0.881,0.16,0.592651,0
3,10,5,0.215,0.875,0.15,0.771484,0
3,10,6,0.215,0.875,0.15,0.386383,1
4,13,2,0.229,0.865,0.154,0.797485,0
4,13,7,0.229,0.865,0.154,0.079102,1
4,13,8,0.229,0.865,0.154,0.163269,2
4,13,9,0.229,0.865,0.154,0.517792,3
4,13,10,0.229,0.865,0.154,0.607452,4
4,13,11,0.229,0.865,0.154,0.470673,5
6,19,1,0.22,0.863,0.181,0.364044,4
6,19,4,0.22,0.863,0.181,0.723328,1
6,19,6,0.22,0.863,0.181,0.31189,9
7,8,1,0.209,0.866,0.153,0.927032,4
7,8,7,0.209,0.866,0.153,0.675232,1
8,10,5,0.223,0.887,0.165,0.370117,4
8,10,7,0.223,0.887,0.165,0.350616,1
9,13,0,0.199,0.871,0.156,0.37262,4
10,7,2,0.2,0.876,0.158,0.875671,4
12,19,3,0.221,0.877,0.142,0.42218,4
12,19,4,0.221,0.877,0.142,0.347809,1
12,19,13,0.221,0.877,0.142,0.643036,6
13,8,0,0.232,0.87,0.181,0.542053,6
13,8,1,0.232,0.87,0.181,0.544159,5
15,15,7,0.218,0.879,0.17,0.3414,6
15,15,11,0.218,0.879,0.17,0.684082,5
16,8,3,0.201,0.854,0.167,0.015411,6
17,16,0,0.22,0.885,0.159,0.098907,6
17,16,2,0.22,0.885,0.159,0.300751,5
17,16,7,0.22,0.885,0.159,0.31781,7
17,16,12,0.22,0.885,0.159,0.062714,3
17,16,14,0.22,0.885,0.159,0.541382,9
17,16,15,0.22,0.885,0.159,0.887848,1
18,10,1,0.213,0.871,0.173,0.069244,6
18,10,3,0.213,0.871,0.173,0.356537,9
18,10,7,0.213,0.871,0.173,0.690186,4
19,5,1,0.203,0.874,0.147,0.312469,6
19,5,4,0.203,0.874,0.147,0.110474,9
20,16,4,0.203,0.875,0.159,0.609894,6
22,11,7,0.213,0.886,0.179,0.524506,6
22,11,10,0.213,0.886,0.179,0.610931,9
24,12,4,0.204,0.882,0.181,0.489136,9
25,15,2,0.222,0.878,0.162,0.299286,9
25,15,5,0.222,0.878,0.162,0.679596,4
25,15,14,0.222,0.878,0.162,0.044067,6
27,10,1,0.197,0.884,0.171,0.749298,9
