learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.91864
1,4,1,0.238,0.877,0.163,0.124084
1,4,1,0.238,0.877,0.163,0.727905
1,4,1,0.238,0.877,0.163,0.302094
1,4,2,0.238,0.877,0.163,0.330383
1,4,3,0.238,0.877,0.163,0.212769
1,4,3,0.238,0.877,0.163,0.594788
1,4,3,0.238,0.877,0.163,0.212128
2,8,0,0.201,0.881,0.16,0.343414
2,8,1,0.201,0.881,0.16,0.525696
2,8,2,0.201,0.881,0.16,0.329254
2,8,3,0.201,0.881,0.16,0.216888
2,8,4,0.201,0.881,0.16,0.387177
2,8,5,0.201,0.881,0.16,0.998047
2,8,6,0.201,0.881,0.16,0.604248
2,8,7,0.201,0.881,0.16,0.344025
3,10,0,0.215,0.875,0.15,0.933289
3,10,1,0.215,0.875,0.15,0.024872
3,10,1,0.215,0.875,0.15,0.457886
3,10,1,0.215,0.875,0.15,0.793304
3,10,2,0.215,0.875,0.15,0.155243
3,10,2,0.215,0.875,0.15,0.261047
3,10,2,0.215,0.875,0.15,0.812775
3,10,3,0.215,0.875,0.15,0.892853
3,10,4,0.215,0.875,0.15,0.180206
3,10,4,0.215,0.875,0.15,0.134796
3,10,4,0.215,0.875,0.15,0.949707
3,10,5,0.215,0.875,0.15,0.610718
3,10,6,0.215,0.875,0.15,0.223511
3,10,7,0.215,0.875,0.15,0.198151
3,10,7,0.215,0.875,0.15,0.276306
3,10,7,0.215,0.875,0.15,0.057251
3,10,7,0.215,0.875,0.15,0.286652
3,10,8,0.215,0.875,0.15,0.023224
3,10,8,0.215,0.875,0.15,0.406799
3,10,8,0.215,0.875,0.15,0.144287
3,10,8,0.215,0.875,0.15,0.749207
3,10,9,0.215,0.875,0.15,0.491425
4,13,0,0.229,0.865,0.154,0.192108
4,13,0,0.229,0.865,0.154,0.084015
4,13,0,0.229,0.865,0.154,0.635773
4,13,1,0.229,0.865,0.154,0.131744
4,13,1,0.229,0.865,0.154,0.881653
4,13,2,0.229,0.865,0.154,0.31958
4,13,3,0.229,0.865,0.154,0.406738
4,13,4,0.229,0.865,0.154,0.010101
4,13,4,0.229,0.865,0.154,0.955139
4,13,5,0.229,0.865,0.154,0.598969
4,13,6,0.229,0.865,0.154,0.115967
4,13,6,0.229,0.865,0.154,0.658478
4,13,6,0.229,0.865,0.154,0.596527
4,13,7,0.229,0.865,0.154,0.015839
4,13,7,0.229,0.865,0.154,0.18515
4,13,7,0.229,0.865,0.154,0.818024
4,13,8,0.229,0.865,0.154,0.729767
4,13,9,0.229,0.865,0.154,0.294678
4,13,10,0.229,0.865,0.154,0.174713
4,13,10,0.229,0.865,0.154,0.785583
4,13,10,0.229,0.865,0.154,0.699402
4,13,11,0.229,0.865,0.154,0.752228
4,13,12,0.229,0.865,0.154,0.989288
5,9,0,0.22,0.871,0.172,0.34848
5,9,1,0.22,0.871,0.172,0.270081
5,9,2,0.22,0.871,0.172,0.73172
5,9,3,0.22,0.871,0.172,0.349182
5,9,4,0.22,0.871,0.172,0.655426
5,9,5,0.22,0.871,0.172,0.098724
5,9,5,0.22,0.871,0.172,0.171265
5,9,5,0.22,0.871,0.172,0.210602
5,9,6,0.22,0.871,0.172,0.790771
5,9,7,0.22,0.871,0.172,0.455261
5,9,8,0.22,0.871,0.172,0.162811
5,9,8,0.22,0.871,0.172,0.039642
5,9,8,0.22,0.871,0.172,0.91684
6,19,0,0.22,0.863,0.181,0.038757
6,19,0,0.22,0.863,0.181,0.15213
6,19,0,0.22,0.863,0.181,0.873932
6,19,1,0.22,0.863,0.181,0.029938
6,19,1,0.22,0.863,0.181,0.641083
6,19,1,0.22,0.863,0.181,0.894928
6,19,2,0.22,0.863,0.181,0.119293
6,19,2,0.22,0.863,0.181,0.757568
6,19,2,0.22,0.863,0.181,0.293091
6,19,3,0.22,0.863,0.181,0.599243
6,19,4,0.22,0.863,0.181,0.311493
6,19,5,0.22,0.863,0.181,0.538208
6,19,6,0.22,0.863,0.181,0.556458
6,19,7,0.22,0.863,0.181,0.951843
6,19,8,0.22,0.863,0.181,0.204437
6,19,8,0.22,0.863,0.181,0.039795
6,19,8,0.22,0.863,0.181,0.160553
6,19,9,0.22,0.863,0.181,0.678589
6,19,10,0.22,0.863,0.181,0.647125
6,19,11,0.22,0.863,0.181,0.203613
6,19,11,0.22,0.863,0.181,0.753754
6,19,11,0.22,0.863,0.181,0.106995
6,19,11,0.22,0.863,0.181,0.490387
6,19,12,0.22,0.863,0.181,0.698334
6,19,13,0.22,0.863,0.181,0.830292
6,19,14,0.22,0.863,0.181,0.651031
6,19,15,0.22,0.863,0.181,0.386353
6,19,16,0.22,0.863,0.181,0.643555
6,19,17,0.22,0.863,0.181,0.364563
6,19,18,0.22,0.863,0.181,0.51355
7,8,0,0.209,0.866,0.153,0.685333
7,8,1,0.209,0.866,0.153,0.892212
7,8,2,0.209,0.866,0.153,0.330322
7,8,3,0.209,0.866,0.153,0.185089
7,8,3,0.209,0.866,0.153,0.498413
