learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.694122
1,4,1,0.238,0.877,0.163,0.479858
1,4,2,0.238,0.877,0.163,0.914825
1,4,3,0.238,0.877,0.163,0.079651
1,4,3,0.238,0.877,0.163,0.116882
1,4,3,0.238,0.877,0.163,0.639252
2,8,0,0.201,0.881,0.16,0.947937
2,8,1,0.201,0.881,0.16,0.044983
2,8,1,0.201,0.881,0.16,0.324493
2,8,1,0.201,0.881,0.16,0.895233
2,8,2,0.201,0.881,0.16,0.058502
2,8,2,0.201,0.881,0.16,0.188873
2,8,2,0.201,0.881,0.16,0.872253
2,8,3,0.201,0.881,0.16,0.845703
2,8,4,0.201,0.881,0.16,0.724396
2,8,5,0.201,0.881,0.16,0.834534
2,8,6,0.201,0.881,0.16,0.366058
2,8,7,0.201,0.881,0.16,0.305511
3,10,0,0.215,0.875,0.15,0.625671
3,10,1,0.215,0.875,0.15,0.015015
3,10,1,0.215,0.875,0.15,0.326263
3,10,1,0.215,0.875,0.15,0.533478
3,10,2,0.215,0.875,0.15,0.562897
3,10,3,0.215,0.875,0.15,0.645966
3,10,4,0.215,0.875,0.15,0.090393
3,10,4,0.215,0.875,0.15,0.211639
3,10,4,0.215,0.875,0.15,0.959229
3,10,5,0.215,0.875,0.15,0.47287
3,10,6,0.215,0.875,0.15,0.346741
3,10,7,0.215,0.875,0.15,0.747375
3,10,8,0.215,0.875,0.15,0.594513
3,10,9,0.215,0.875,0.15,0.911499
4,13,0,0.229,0.865,0.154,0.333679
4,13,1,0.229,0.865,0.154,0.672485
4,13,2,0.229,0.865,0.154,0.499481
4,13,3,0.229,0.865,0.154,0.090271
4,13,3,0.229,0.865,0.154,0.836334
4,13,3,0.229,0.865,0.154,0.891449
4,13,4,0.229,0.865,0.154,0.55954
4,13,5,0.229,0.865,0.154,0.820557
4,13,6,0.229,0.865,0.154,0.688995
4,13,7,0.229,0.865,0.154,0.211212
4,13,7,0.229,0.865,0.154,0.911621
4,13,8,0.229,0.865,0.154,0.348877
4,13,9,0.229,0.865,0.154,0.678528
4,13,10,0.229,0.865,0.154,0.914337
4,13,11,0.229,0.865,0.154,0.841766
4,13,12,0.229,0.865,0.154,0.13443
4,13,12,0.229,0.865,0.154,0.646179
4,13,12,0.229,0.865,0.154,0.106567
4,13,12,0.229,0.865,0.154,0.353729
5,9,0,0.22,0.871,0.172,0.753845
5,9,1,0.22,0.871,0.172,0.285339
5,9,2,0.22,0.871,0.172,0.113159
5,9,2,0.22,0.871,0.172,0.215942
5,9,2,0.22,0.871,0.172,0.010437
5,9,2,0.22,0.871,0.172,0.984924
5,9,3,0.22,0.871,0.172,0.44754
5,9,4,0.22,0.871,0.172,0.668335
5,9,5,0.22,0.871,0.172,0.106781
5,9,5,0.22,0.871,0.172,0.501831
5,9,5,0.22,0.871,0.172,0.896698
5,9,6,0.22,0.871,0.172,0.484314
5,9,7,0.22,0.871,0.172,0.466858
5,9,8,0.22,0.871,0.172,0.178314
5,9,8,0.22,0.871,0.172,0.617096
5,9,8,0.22,0.871,0.172,0.63089
6,19,0,0.22,0.863,0.181,0.708527
6,19,1,0.22,0.863,0.181,0.530457
6,19,2,0.22,0.863,0.181,0.959473
6,19,3,0.22,0.863,0.181,0.93222
6,19,4,0.22,0.863,0.181,0.065186
6,19,4,0.22,0.863,0.181,0.276367
6,19,4,0.22,0.863,0.181,0.308868
6,19,5,0.22,0.863,0.181,0.890991
6,19,6,0.22,0.863,0.181,0.176758
6,19,6,0.22,0.863,0.181,0.091705
6,19,6,0.22,0.863,0.181,0.468994
6,19,7,0.22,0.863,0.181,0.666138
6,19,8,0.22,0.863,0.181,0.551453
6,19,9,0.22,0.863,0.181,0.41095
6,19,10,0.22,0.863,0.181,0.7435
6,19,11,0.22,0.863,0.181,0.555542
6,19,12,0.22,0.863,0.181,0.520874
6,19,13,0.22,0.863,0.181,0.771149
6,19,14,0.22,0.863,0.181,0.076447
6,19,14,0.22,0.863,0.181,0.048126
6,19,14,0.22,0.863,0.181,0.17334
6,19,14,0.22,0.863,0.181,0.122742
6,19,15,0.22,0.863,0.181,0.736359
6,19,16,0.22,0.863,0.181,0.441772
6,19,17,0.22,0.863,0.181,0.471313
6,19,18,0.22,0.863,0.181,0.007843
6,19,18,0.22,0.863,0.181,0.00293
6,19,18,0.22,0.863,0.181,0.170227
6,19,18,0.22,0.863,0.181,0.275085
7,8,0,0.209,0.866,0.153,0.625763
7,8,1,0.209,0.866,0.153,0.303345
7,8,2,0.209,0.866,0.153,0.339264
7,8,3,0.209,0.866,0.153,0.561951
7,8,4,0.209,0.866,0.153,0.042023
7,8,4,0.209,0.866,0.153,0.257324
7,8,4,0.209,0.866,0.153,0.064209
7,8,4,0.209,0.866,0.153,0.991608
7,8,5,0.209,0.866,0.153,0.827332
7,8,6,0.209,0.866,0.153,0.799988
7,8,7,0.209,0.866,0.153,0.2836
8,10,0,0.223,0.887,0.165,0.563599
8,10,1,0.223,0.887,0.165,0.291077
8,10,2,0.223,0.887,0.165,0.478516
8,10,3,0.223,0.887,0.165,0.072449
8,10,3,0.223,0.887,0.165,0.013367
8,10,3,0.223,0.887,0.165,0.513885
8,10,4,0.223,0.887,0.165,0.44577
8,10,5,0.223,0.887,0.165,0.578613
8,10,6,0.223,0.887,0.165,0.855347
8,10,7,0.223,0.887,0.165,0.851074
8,10,8,0.223,0.887,0.165,0.771149
8,10,9,0.223,0.887,0.165,0.484802
9,13,0,0.199,0.871,0.156,0.207489
9,13,1,0.199,0.871,0.156,0.027771
9,13,1,0.199,0.871,0.156,0.316376
9,13,1,0.199,0.871,0.156,0.89032
9,13,2,0.199,0.871,0.156,0.401459
9,13,3,0.199,0.871,0.156,0.653809
9,13,4,0.199,0.871,0.156,0.401764
9,13,5,0.199,0.871,0.156,0.36496
9,13,6,0.199,0.871,0.156,0.780273
9,13,7,0.199,0.871,0.156,0.43042
9,13,8,0.199,0.871,0.156,0.179565
9,13,8,0.199,0.871,0.156,0.214081
9,13,8,0.199,0.871,0.156,0.229828
9,13,9,0.199,0.871,0.156,0.610413
9,13,10,0.199,0.871,0.156,0.370056
9,13,11,0.199,0.871,0.156,0.562469
9,13,12,0.199,0.871,0.156,0.183716
9,13,12,0.199,0.871,0.156,0.609283
9,13,12,0.199,0.871,0.156,0.401184
10,7,0,0.2,0.876,0.158,0.820892
10,7,1,0.2,0.876,0.158,0.079498
10,7,1,0.2,0.876,0.158,0.888916
10,7,2,0.2,0.876,0.158,0.433075
10,7,3,0.2,0.876,0.158,0.813965
10,7,4,0.2,0.876,0.158,0.78772
10,7,5,0.2,0.876,0.158,0.562805
