learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,2,0.238,0.877,0.163,0.833649,0
2,8,3,0.201,0.881,0.16,0.294769,0
3,10,3,0.215,0.875,0.15,0.69519,0
4,13,2,0.229,0.865,0.154,0.448883,0
4,13,4,0.229,0.865,0.154,0.528442,1
4,13,6,0.229,0.865,0.154,0.65451,2
4,13,9,0.229,0.865,0.154,0.263184,4
5,9,6,0.22,0.871,0.172,0.327332,0
6,19,2,0.22,0.863,0.181,0.311951,0
6,19,3,0.22,0.863,0.181,0.297821,2
6,19,5,0.22,0.863,0.181,0.350464,4
6,19,12,0.22,0.863,0.181,0.935608,8
6,19,16,0.22,0.863,0.181,0.183319,1
7,8,3,0.209,0.866,0.153,0.286896,6
8,10,9,0.223,0.887,0.165,0.707764,6
10,7,3,0.2,0.876,0.158,0.547729,5
11,2,1,0.194,0.867,0.189,0.35025,5
12,19,1,0.221,0.877,0.142,0.659882,5
12,19,3,0.221,0.877,0.142,0.938965,7
12,19,16,0.221,0.877,0.142,0.328766,3
13,8,3,0.232,0.87,0.181,0.333099,5
14,7,2,0.219,0.871,0.161,0.855255,5
15,15,2,0.218,0.879,0.17,0.957947,5
15,15,4,0.218,0.879,0.17,0.604156,7
15,15,7,0.218,0.879,0.17,0.626862,3
16,8,5,0.201,0.854,0.167,0.884674,5
16,8,6,0.201,0.854,0.167,0.566956,7
16,8,7,0.201,0.854,0.167,0.756958,3
17,16,0,0.22,0.885,0.159,0.691956,5
17,16,4,0.22,0.885,0.159,0.614777,1
17,16,6,0.22,0.885,0.159,0.758148,4
17,16,11,0.22,0.885,0.159,0.660187,0
17,16,15,0.22,0.885,0.159,0.364899,9
19,5,3,0.203,0.874,0.147,0.334473,4
20,16,5,0.203,0.875,0.159,0.521729,4
20,16,9,0.203,0.875,0.159,0.218781,0
20,16,12,0.203,0.875,0.159,0.993134,9
21,6,2,0.224,0.868,0.161,0.799469,4
22,11,4,0.213,0.886,0.179,0.535522,4
22,11,5,0.213,0.886,0.179,0.335632,0
22,11,7,0.213,0.886,0.179,0.195374,9
22,11,9,0.213,0.886,0.179,0.700958,8
24,12,4,0.204,0.882,0.181,0.036163,4
24,12,6,0.204,0.882,0.181,0.338318,0
24,12,7,0.204,0.882,0.181,0.737183,9
24,12,8,0.204,0.882,0.181,0.273285,8
24,12,10,0.204,0.882,0.181,0.608704,7
26,20,14,0.21,0.877,0.164,0.354584,4
26,20,17,0.21,0.877,0.164,0.250153,0
27,10,0,0.197,0.884,0.171,0.685699,4
27,10,1,0.197,0.884,0.171,0.385651,0
28,20,2,0.222,0.858,0.156,0.03476,4
28,20,10,0.222,0.858,0.156,0.123352,0
29,20,1,0.225,0.848,0.187,0.226379,4
29,20,2,0.225,0.848,0.187,0.610565,0
29,20,4,0.225,0.848,0.187,0.217133,9
29,20,17,0.225,0.848,0.187,0.092682,8
30,13,4,0.214,0.883,0.167,0.997681,4
30,13,11,0.214,0.883,0.167,0.980286,0
31,10,3,0.21,0.878,0.158,0.793549,4
31,10,4,0.21,0.878,0.158,0.853485,0
32,15,2,0.224,0.892,0.171,0.129578,4
32,15,3,0.224,0.892,0.171,0.503754,0
32,15,4,0.224,0.892,0.171,0.894409,8
32,15,5,0.224,0.892,0.171,0.956635,7
32,15,6,0.224,0.892,0.171,0.597809,5
32,15,8,0.224,0.892,0.171,0.103943,3
33,22,6,0.215,0.885,0.181,0.145538,0
33,22,8,0.215,0.885,0.181,0.25061,8
33,22,10,0.215,0.885,0.181,0.340332,7
33,22,15,0.215,0.885,0.181,0.064362,5
33,22,16,0.215,0.885,0.181,0.980011,3
34,3,0,0.204,0.891,0.151,0.042786,0
35,23,0,0.211,0.883,0.171,0.797424,0
35,23,2,0.211,0.883,0.171,0.706055,8
35,23,3,0.211,0.883,0.171,0.893066,3
35,23,4,0.211,0.883,0.171,0.096405,9
35,23,15,0.211,0.883,0.171,0.486389,1
35,23,16,0.211,0.883,0.171,0.914093,5
36,19,3,0.226,0.864,0.15,0.359253,3
36,19,5,0.226,0.864,0.15,0.763,9
36,19,7,0.226,0.864,0.15,0.22702,8
36,19,11,0.226,0.864,0.15,0.242676,0
36,19,17,0.226,0.864,0.15,0.40271,1
38,27,8,0.186,0.87,0.168,0.982483,3
38,27,9,0.186,0.87,0.168,0.231415,9
38,27,14,0.186,0.87,0.168,0.881653,1
38,27,17,0.186,0.87,0.168,0.829895,2
38,27,19,0.186,0.87,0.168,0.727264,5
38,27,23,0.186,0.87,0.168,0.890778,6
40,16,1,0.217,0.889,0.162,0.676086,3
40,16,10,0.217,0.889,0.162,0.208435,1
40,16,11,0.217,0.889,0.162,0.224243,2
41,17,5,0.222,0.866,0.147,0.774811,3
41,17,7,0.222,0.866,0.147,0.261444,1
43,19,1,0.208,0.866,0.186,0.484558,3
43,19,2,0.208,0.866,0.186,0.331879,1
43,19,4,0.208,0.866,0.186,0.812988,2
43,19,8,0.208,0.866,0.186,0.599762,9
43,19,10,0.208,0.866,0.186,0.492767,5
44,18,1,0.229,0.874,0.148,0.546021,3
44,18,3,0.229,0.874,0.148,0.965637,1
44,18,5,0.229,0.874,0.148,0.626404,9
44,18,10,0.229,0.874,0.148,0.869537,2
45,23,0,0.212,0.857,0.18,0.805237,1
45,23,2,0.212,0.857,0.18,0.421021,3
45,23,3,0.212,0.857,0.18,0.288025,2
45,23,5,0.212,0.857,0.18,0.302429,9
45,23,6,0.212,0.857,0.18,0.676971,6
45,23,16,0.212,0.857,0.18,0.609985,0
46,15,5,0.215,0.874,0.166,0.614685,1
46,15,6,0.215,0.874,0.166,0.006805,3
46,15,8,0.215,0.874,0.166,0.591034,2
46,15,14,0.215,0.874,0.166,0.00946,9
48,11,2,0.235,0.876,0.14,0.539032,1
48,11,10,0.235,0.876,0.14,0.014404,3
49,29,1,0.196,0.879,0.164,0.506409,1
49,29,2,0.196,0.879,0.164,0.375671,3
49,29,6,0.196,0.879,0.164,0.000641,2
49,29,9,0.196,0.879,0.164,0.03598,9
49,29,13,0.196,0.879,0.164,0.021271,6
49,29,16,0.196,0.879,0.164,0.316284,0
49,29,20,0.196,0.879,0.164,0.826019,5
49,29,26,0.196,0.879,0.164,0.27652,7
50,11,1,0.227,0.872,0.161,0.883606,3
50,11,4,0.227,0.872,0.161,0.951691,5
50,11,5,0.227,0.872,0.161,0.34436,1
50,11,7,0.227,0.872,0.161,0.908447,7
50,11,10,0.227,0.872,0.161,0.7211,0
52,16,11,0.214,0.861,0.158,0.115326,3
52,16,13,0.214,0.861,0.158,0.516205,5
52,16,15,0.214,0.861,0.158,0.119629,1
53,21,1,0.213,0.877,0.152,0.420166,3
53,21,11,0.213,0.877,0.152,0.423462,5
