learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.544189453,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.520477295,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.0831604,0.833648682,0.554626465,N/A,No Rating Submission
1,4,3,0.238,0.877,0.163,0.852294922,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.59274292,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.724060059,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.902404785,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.112030029,0.294769287,0.707977295,N/A,No Rating Submission
2,8,4,0.201,0.881,0.16,0.413604736,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.803375244,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.328308105,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.247436523,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.727386475,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.600067139,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.341156006,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.025970459,0.69519043,0.257781982,N/A,No Rating Submission
3,10,4,0.215,0.875,0.15,0.916046143,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.390716553,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.821716309,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.677764893,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.895507813,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.800720215,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.757171631,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.639648438,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.101806641,0.448883057,0.85836792,N/A,No Rating Submission
4,13,3,0.229,0.865,0.154,0.805053711,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.198486328,0.528442383,0.065124512,3,
4,13,5,0.229,0.865,0.154,0.495178223,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.065826416,0.654510498,0.557373047,N/A,No Rating Submission
4,13,7,0.229,0.865,0.154,0.761627197,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.917297363,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.045806885,0.263183594,0.040344238,2,
4,13,10,0.229,0.865,0.154,0.788269043,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.56439209,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.997528076,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.895690918,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.662780762,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.786651611,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.310028076,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.298400879,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.235809326,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.058685303,0.327331543,0.004272461,2,
5,9,7,0.22,0.871,0.172,0.687408447,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.281585693,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.534667969,N/A,N/A,N/A,No Recommendation Request
