learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.110687256,0.956604004,N/A,N/A,No Recommendation Follow
1,4,1,0.238,0.877,0.163,0.62121582,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.61050415,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.088226318,0.896759033,N/A,N/A,No Recommendation Follow
2,8,0,0.201,0.881,0.16,0.394683838,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.035766602,0.120635986,0.829742432,N/A,No Rating Submission
2,8,2,0.201,0.881,0.16,0.852081299,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.893951416,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.781677246,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.729827881,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.887023926,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.531921387,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.456329346,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.360992432,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.233032227,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.270324707,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.088104248,0.421661377,0.443084717,N/A,No Rating Submission
3,10,5,0.215,0.875,0.15,0.95892334,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.879730225,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.60949707,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.702148438,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.93737793,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.387756348,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.259216309,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.956604004,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.011779785,0.794128418,0.919128418,N/A,No Rating Submission
4,13,4,0.229,0.865,0.154,0.810882568,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.033599854,0.141815186,0.645874023,N/A,No Rating Submission
4,13,6,0.229,0.865,0.154,0.025360107,0.015777588,0.241607666,N/A,No Rating Submission
4,13,7,0.229,0.865,0.154,0.974273682,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.951141357,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.629943848,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.582702637,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.774139404,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.235473633,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.003326416,0.321228027,0.919342041,N/A,No Rating Submission
5,9,1,0.22,0.871,0.172,0.823791504,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.711914063,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.683502197,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.967163086,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.548614502,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.895202637,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.084289551,0.040313721,0.866668701,N/A,No Rating Submission
